EP, 95, 2021082506, 03, ICON,   0,   0N,    0W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, ICON,  12,   0N,    0W,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, ICON,  24,   0N,    0W,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, ICON,  36,   0N,    0W,  42,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, ICON,  48,   0N,    0W,  47,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, ICON,  60,   0N,    0W,  54,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, ICON,  72,   0N,    0W,  61,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, ICON,  84,   0N,    0W,  67,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, ICON,  96,   0N,    0W,  67,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, ICON, 108,   0N,    0W,  65,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, ICON, 120,   0N,    0W,  63,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, ICON, 132,   0N,    0W,  62,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, IVCN,   0,   0N,    0W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, IVCN,  12,   0N,    0W,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, IVCN,  24,   0N,    0W,  38,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, IVCN,  36,   0N,    0W,  43,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, IVCN,  48,   0N,    0W,  50,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, IVCN,  60,   0N,    0W,  56,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, IVCN,  72,   0N,    0W,  63,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, IVCN,  84,   0N,    0W,  72,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, IVCN,  96,   0N,    0W,  76,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, IVCN, 108,   0N,    0W,  78,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, IVCN, 120,   0N,    0W,  78,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, IVCN, 132,   0N,    0W,  78,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, IVCN, 144,   0N,    0W,  57,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, IVCN, 156,   0N,    0W,  55,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, IVCN, 168,   0N,    0W,  52,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, LGEM,   0, 129N,  986W,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, LGEM,  12, 130N, 1002W,  31,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, LGEM,  24, 133N, 1018W,  33,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, LGEM,  36, 140N, 1037W,  36,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, LGEM,  48, 146N, 1055W,  40,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, LGEM,  60, 153N, 1069W,  43,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, LGEM,  72, 165N, 1080W,  47,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, LGEM,  84, 179N, 1089W,  50,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, LGEM,  96, 195N, 1099W,  50,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, LGEM, 108, 209N, 1112W,  51,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, LGEM, 120, 221N, 1128W,  52,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, LGEM, 132, 231N, 1140W,  51,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, LGEM, 144, 239N, 1149W,  49,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, LGEM, 156, 247N, 1159W,  45,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, LGEM, 168, 254N, 1170W,  41,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NGXI,   0, 129N,  986W,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NGXI,  12, 124N, 1008W,  33,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NGXI,  24, 121N, 1020W,  37,    0,   ,  34, NEQ,   15,    9,   12,    1, 
EP, 95, 2021082506, 03, NGXI,  36, 125N, 1023W,  45,    0,   ,  34, NEQ,  107,   79,   92,   37, 
EP, 95, 2021082506, 03, NGXI,  48, 138N, 1029W,  52,    0,   ,  34, NEQ,  166,  150,  132,  111, 
EP, 95, 2021082506, 03, NGXI,  48, 138N, 1029W,  52,    0,   ,  50, NEQ,    1,    7,    1,    6, 
EP, 95, 2021082506, 03, NGXI,  60, 153N, 1038W,  63,    0,   ,  34, NEQ,  175,  151,  120,  124, 
EP, 95, 2021082506, 03, NGXI,  60, 153N, 1038W,  63,    0,   ,  50, NEQ,   30,   51,   23,   45, 
EP, 95, 2021082506, 03, NGXI,  72, 172N, 1051W,  71,    0,   ,  34, NEQ,  168,  139,  110,  101, 
EP, 95, 2021082506, 03, NGXI,  72, 172N, 1051W,  71,    0,   ,  50, NEQ,   78,   73,   53,   61, 
EP, 95, 2021082506, 03, NGXI,  72, 172N, 1051W,  71,    0,   ,  64, NEQ,   27,    0,    0,    0, 
EP, 95, 2021082506, 03, NGXI,  84, 192N, 1070W,  75,    0,   ,  34, NEQ,  134,  131,   87,   80, 
EP, 95, 2021082506, 03, NGXI,  84, 192N, 1070W,  75,    0,   ,  50, NEQ,   75,   61,   30,   50, 
EP, 95, 2021082506, 03, NGXI,  84, 192N, 1070W,  75,    0,   ,  64, NEQ,   47,    2,    0,    0, 
EP, 95, 2021082506, 03, NGXI,  96, 213N, 1092W,  76,    0,   ,  34, NEQ,  114,  130,   68,   67, 
EP, 95, 2021082506, 03, NGXI,  96, 213N, 1092W,  76,    0,   ,  50, NEQ,   72,   52,   21,   41, 
EP, 95, 2021082506, 03, NGXI,  96, 213N, 1092W,  76,    0,   ,  64, NEQ,   26,   14,    0,    1, 
EP, 95, 2021082506, 03, NGXI, 108, 230N, 1111W,  76,    0,   ,  34, NEQ,  124,  113,   65,   62, 
EP, 95, 2021082506, 03, NGXI, 108, 230N, 1111W,  76,    0,   ,  50, NEQ,   64,   51,   33,   36, 
EP, 95, 2021082506, 03, NGXI, 108, 230N, 1111W,  76,    0,   ,  64, NEQ,    4,   28,    0,    9, 
EP, 95, 2021082506, 03, NGXI, 120, 244N, 1129W,  77,    0,   ,  34, NEQ,  123,   89,   61,   55, 
EP, 95, 2021082506, 03, NGXI, 120, 244N, 1129W,  77,    0,   ,  50, NEQ,   51,   50,   31,   33, 
EP, 95, 2021082506, 03, NGXI, 120, 244N, 1129W,  77,    0,   ,  64, NEQ,   13,   17,    0,    9, 
EP, 95, 2021082506, 03, NGXI, 132, 256N, 1141W,  72,    0,   ,  34, NEQ,   91,   80,   55,   57, 
EP, 95, 2021082506, 03, NGXI, 132, 256N, 1141W,  72,    0,   ,  50, NEQ,   44,   44,   17,   34, 
EP, 95, 2021082506, 03, NGXI, 132, 256N, 1141W,  72,    0,   ,  64, NEQ,   13,    2,    0,    1, 
EP, 95, 2021082506, 03, NGXI, 144, 268N, 1148W,  66,    0,   ,  34, NEQ,   54,   74,   48,   50, 
EP, 95, 2021082506, 03, NGXI, 144, 268N, 1148W,  66,    0,   ,  50, NEQ,   38,   36,    2,   19, 
EP, 95, 2021082506, 03, NGXI, 144, 268N, 1148W,  66,    0,   ,  64, NEQ,    2,    0,    0,    0, 
EP, 95, 2021082506, 03, NGXI, 156, 283N, 1151W,  60,    0,   ,  34, NEQ,   62,   66,   24,   23, 
EP, 95, 2021082506, 03, NGXI, 156, 283N, 1151W,  60,    0,   ,  50, NEQ,   18,   18,    0,    2, 
EP, 95, 2021082506, 03, NGXI, 168, 298N, 1151W,  48,    0,   ,  34, NEQ,   38,   31,    3,    2, 
EP, 95, 2021082506, 03, NNIB,   0, 129N,  986W,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIB,  12, 130N,  995W,  32,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIB,  24, 130N, 1003W,  35,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIB,  36, 132N, 1011W,  40,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIB,  48, 133N, 1019W,  47,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIB,  60, 137N, 1028W,  53,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIB,  72, 140N, 1038W,  58,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIB,  84, 143N, 1047W,  64,    0, HU,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIB,  96, 146N, 1056W,  63,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIB, 108, 150N, 1062W,  62,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIB, 120, 153N, 1069W,  62,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIB, 132, 159N, 1075W,  62,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIB, 144, 165N, 1080W,  57,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIB, 156, 172N, 1085W,  55,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIB, 168, 179N, 1089W,  51,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIC,   0, 129N,  986W,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIC,  12, 130N,  995W,  33,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIC,  24, 130N, 1003W,  37,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIC,  36, 132N, 1011W,  43,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIC,  48, 133N, 1019W,  46,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIC,  60, 137N, 1028W,  55,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIC,  72, 140N, 1038W,  62,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIC,  84, 143N, 1047W,  67,    0, HU,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIC,  96, 146N, 1056W,  68,    0, HU,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIC, 108, 150N, 1062W,  74,    0, HU,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIC, 120, 153N, 1069W,  73,    0, HU,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIC, 132, 159N, 1075W,  66,    0, HU,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIC, 144, 165N, 1080W,  71,    0, HU,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIC, 156, 172N, 1085W,  69,    0, HU,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NNIC, 168, 179N, 1089W,  57,    0, TS,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NVGI,   0, 129N,  986W,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NVGI,  12, 124N, 1008W,  33,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, NVGI,  24, 120N, 1020W,  37,    0,   ,  34, NEQ,   12,    9,   12,    2, 
EP, 95, 2021082506, 03, NVGI,  36, 124N, 1023W,  45,    0,   ,  34, NEQ,   89,   71,   87,   39, 
EP, 95, 2021082506, 03, NVGI,  48, 137N, 1029W,  52,    0,   ,  34, NEQ,  138,  108,  123,   84, 
EP, 95, 2021082506, 03, NVGI,  48, 137N, 1029W,  52,    0,   ,  50, NEQ,    1,    7,    1,    7, 
EP, 95, 2021082506, 03, NVGI,  60, 153N, 1038W,  63,    0,   ,  34, NEQ,  122,  117,  118,   72, 
EP, 95, 2021082506, 03, NVGI,  60, 153N, 1038W,  63,    0,   ,  50, NEQ,   28,   50,   21,   45, 
EP, 95, 2021082506, 03, NVGI,  72, 171N, 1050W,  72,    0,   ,  34, NEQ,  101,  110,  118,   54, 
EP, 95, 2021082506, 03, NVGI,  72, 171N, 1050W,  72,    0,   ,  50, NEQ,   75,   71,   64,   32, 
EP, 95, 2021082506, 03, NVGI,  72, 171N, 1050W,  72,    0,   ,  64, NEQ,   19,    0,    0,    0, 
EP, 95, 2021082506, 03, NVGI,  84, 192N, 1069W,  76,    0,   ,  34, NEQ,   97,  110,  104,   68, 
EP, 95, 2021082506, 03, NVGI,  84, 192N, 1069W,  76,    0,   ,  50, NEQ,   75,   65,   76,   50, 
EP, 95, 2021082506, 03, NVGI,  84, 192N, 1069W,  76,    0,   ,  64, NEQ,   46,    2,    0,    0, 
EP, 95, 2021082506, 03, NVGI,  96, 212N, 1091W,  75,    0,   ,  34, NEQ,  101,   96,   97,  111, 
EP, 95, 2021082506, 03, NVGI,  96, 212N, 1091W,  75,    0,   ,  50, NEQ,   68,   59,   69,   56, 
EP, 95, 2021082506, 03, NVGI,  96, 212N, 1091W,  75,    0,   ,  64, NEQ,   21,   18,    0,    2, 
EP, 95, 2021082506, 03, NVGI, 108, 229N, 1112W,  75,    0,   ,  34, NEQ,  125,  100,   89,  130, 
EP, 95, 2021082506, 03, NVGI, 108, 229N, 1112W,  75,    0,   ,  50, NEQ,   68,   61,   56,   65, 
EP, 95, 2021082506, 03, NVGI, 108, 229N, 1112W,  75,    0,   ,  64, NEQ,   16,   31,    0,   16, 
EP, 95, 2021082506, 03, NVGI, 120, 243N, 1129W,  75,    0,   ,  34, NEQ,   78,   93,   90,  114, 
EP, 95, 2021082506, 03, NVGI, 120, 243N, 1129W,  75,    0,   ,  50, NEQ,   50,   58,   35,   46, 
EP, 95, 2021082506, 03, NVGI, 120, 243N, 1129W,  75,    0,   ,  64, NEQ,   10,   14,    0,   10, 
EP, 95, 2021082506, 03, NVGI, 132, 255N, 1141W,  72,    0,   ,  34, NEQ,   66,   87,   96,  105, 
EP, 95, 2021082506, 03, NVGI, 132, 255N, 1141W,  72,    0,   ,  50, NEQ,   44,   49,   28,   54, 
EP, 95, 2021082506, 03, NVGI, 132, 255N, 1141W,  72,    0,   ,  64, NEQ,    6,    1,    0,    0, 
EP, 95, 2021082506, 03, NVGI, 144, 267N, 1148W,  66,    0,   ,  34, NEQ,   65,   77,   88,   67, 
EP, 95, 2021082506, 03, NVGI, 144, 267N, 1148W,  66,    0,   ,  50, NEQ,   29,   35,    4,   40, 
EP, 95, 2021082506, 03, NVGI, 156, 282N, 1151W,  58,    0,   ,  34, NEQ,   74,   64,   47,   22, 
EP, 95, 2021082506, 03, NVGI, 156, 282N, 1151W,  58,    0,   ,  50, NEQ,    4,   12,    0,    5, 
EP, 95, 2021082506, 03, NVGI, 168, 298N, 1152W,  47,    0,   ,  34, NEQ,   39,   24,    5,    1, 
EP, 95, 2021082506, 03, NVGM,   0, 111N,  979W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 159,   0,   0, 
EP, 95, 2021082506, 03, NVGM,   6, 111N,  980W,  20, 1005, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 147,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  12, 113N,  993W,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 104,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  18, 112N, 1003W,  23, 1005, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 120,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  24, 110N, 1007W,  27, 1006, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  77,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  30, 111N, 1007W,  33, 1003, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  79,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  36, 117N, 1010W,  34, 1002, XX,  34, NEQ,    0,   99,    0,    0,    0,    0,  97,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  42, 124N, 1017W,  37,  999, XX,  34, NEQ,  114,  133,    0,    0,    0,    0, 105,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  48, 131N, 1024W,  40,  999, XX,  34, NEQ,  132,  120,   72,   84,    0,    0, 100,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  54, 138N, 1032W,  43,  994, XX,  34, NEQ,  131,  174,    0,   61,    0,    0,  73,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  60, 145N, 1039W,  48,  994, XX,  34, NEQ,  200,   60,  128,   90,    0,    0,  65,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  66, 153N, 1044W,  54,  989, XX,  34, NEQ,  158,   75,  138,   51,    0,    0,  54,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  66, 153N, 1044W,  54,  989, XX,  50, NEQ,   86,   75,    0,   74,    0,    0,  54,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  72, 162N, 1051W,  64,  989, XX,  34, NEQ,  153,  130,  133,  117,    0,    0,  50,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  72, 162N, 1051W,  64,  989, XX,  50, NEQ,  116,   91,   65,   58,    0,    0,  50,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  78, 171N, 1057W,  64,  986, XX,  34, NEQ,  136,  141,  134,   40,    0,    0,  49,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  78, 171N, 1057W,  64,  986, XX,  50, NEQ,   96,   91,   89,   40,    0,    0,  49,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  84, 182N, 1066W,  69,  987, XX,  34, NEQ,  100,   95,   70,   99,    0,    0,  57,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  84, 182N, 1066W,  69,  987, XX,  50, NEQ,  100,   83,   70,   48,    0,    0,  57,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  84, 182N, 1066W,  69,  987, XX,  64, NEQ,   67,    0,    0,    0,    0,    0,  57,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  90, 192N, 1076W,  67,  985, XX,  34, NEQ,  130,  123,  141,  119,    0,    0,  35,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  90, 192N, 1076W,  67,  985, XX,  50, NEQ,  117,   75,   82,   64,    0,    0,  35,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  90, 192N, 1076W,  67,  985, XX,  64, NEQ,   52,   44,    0,    0,    0,    0,  35,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  96, 200N, 1085W,  70,  986, XX,  34, NEQ,  156,  137,  107,  104,    0,    0,  31,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  96, 200N, 1085W,  70,  986, XX,  50, NEQ,   95,   66,  104,   52,    0,    0,  31,   0,   0, 
EP, 95, 2021082506, 03, NVGM,  96, 200N, 1085W,  70,  986, XX,  64, NEQ,   45,   46,   43,    0,    0,    0,  31,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 102, 206N, 1095W,  75,  984, XX,  34, NEQ,  156,  115,  120,  124,    0,    0,  35,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 102, 206N, 1095W,  75,  984, XX,  50, NEQ,   85,   73,   75,   73,    0,    0,  35,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 102, 206N, 1095W,  75,  984, XX,  64, NEQ,   55,   51,   54,   29,    0,    0,  35,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 108, 212N, 1103W,  74,  985, XX,  34, NEQ,  168,   20,  112,  115,    0,    0,  24,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 108, 212N, 1103W,  74,  985, XX,  50, NEQ,  110,   20,   83,   67,    0,    0,  24,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 108, 212N, 1103W,  74,  985, XX,  64, NEQ,   57,   54,    0,   38,    0,    0,  24,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 114, 217N, 1110W,  79,  983, XX,  34, NEQ,  115,   85,  118,   85,    0,    0,  28,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 114, 217N, 1110W,  79,  983, XX,  50, NEQ,   86,  116,  109,  102,    0,    0,  28,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 114, 217N, 1110W,  79,  983, XX,  64, NEQ,   55,   74,   46,   55,    0,    0,  28,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 120, 221N, 1116W,  80,  985, XX,  34, NEQ,  159,  125,  110,  149,    0,    0,  22,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 120, 221N, 1116W,  80,  985, XX,  50, NEQ,   85,   75,   75,   89,    0,    0,  22,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 120, 221N, 1116W,  80,  985, XX,  64, NEQ,   58,   52,   28,   36,    0,    0,  22,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 126, 228N, 1123W,  72,  984, XX,  34, NEQ,  117,  130,   85,  117,    0,    0,  23,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 126, 228N, 1123W,  72,  984, XX,  50, NEQ,   90,   69,   54,   59,    0,    0,  23,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 126, 228N, 1123W,  72,  984, XX,  64, NEQ,   55,   45,    0,   52,    0,    0,  23,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 132, 232N, 1130W,  74,  984, XX,  34, NEQ,  141,  139,  122,  151,    0,    0,  29,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 132, 232N, 1130W,  74,  984, XX,  50, NEQ,   79,   66,   89,   96,    0,    0,  29,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 132, 232N, 1130W,  74,  984, XX,  64, NEQ,   54,   47,   36,   48,    0,    0,  29,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 138, 236N, 1134W,  74,  982, XX,  34, NEQ,  133,  117,  118,  121,    0,    0,  34,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 138, 236N, 1134W,  74,  982, XX,  50, NEQ,   76,   72,  116,   67,    0,    0,  34,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 138, 236N, 1134W,  74,  982, XX,  64, NEQ,   51,   45,   59,   59,    0,    0,  34,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 144, 240N, 1135W,  77,  983, XX,  34, NEQ,  134,  131,  101,  165,    0,    0,  29,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 144, 240N, 1135W,  77,  983, XX,  50, NEQ,   78,   68,  101,  106,    0,    0,  29,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 144, 240N, 1135W,  77,  983, XX,  64, NEQ,   48,   49,   41,   54,    0,    0,  29,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 150, 246N, 1137W,  75,  982, XX,  34, NEQ,   90,  144,  111,   92,    0,    0,  24,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 150, 246N, 1137W,  75,  982, XX,  50, NEQ,   73,   77,   94,   63,    0,    0,  24,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 150, 246N, 1137W,  75,  982, XX,  64, NEQ,   53,   48,   53,   37,    0,    0,  24,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 156, 254N, 1138W,  81,  984, XX,  34, NEQ,   93,  121,  107,   84,    0,    0,  29,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 156, 254N, 1138W,  81,  984, XX,  50, NEQ,   72,   72,  118,   37,    0,    0,  29,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 156, 254N, 1138W,  81,  984, XX,  64, NEQ,   52,   49,   65,    0,    0,    0,  29,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 162, 264N, 1138W,  73,  985, XX,  34, NEQ,   60,  110,  113,   53,    0,    0,  28,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 162, 264N, 1138W,  73,  985, XX,  50, NEQ,   49,   60,   95,   33,    0,    0,  28,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 162, 264N, 1138W,  73,  985, XX,  64, NEQ,   27,   47,   30,   16,    0,    0,  28,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 168, 274N, 1138W,  49,  992, XX,  34, NEQ,   95,   88,  102,    0,    0,    0,  78,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 174, 285N, 1135W,  55,  995, XX,  34, NEQ,   73,  112,    0,    0,    0,    0,  40,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 174, 285N, 1135W,  55,  995, XX,  50, NEQ,   49,   67,    0,    0,    0,    0,  40,   0,   0, 
EP, 95, 2021082506, 03, NVGM, 180, 295N, 1134W,  43, 1000, XX,  34, NEQ,   52,   95,    0,    0,    0,    0,  38,   0,   0, 
EP, 95, 2021082506, 03, OCD5,   0, 129N,  986W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, OCD5,  12, 133N, 1010W,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, OCD5,  24, 138N, 1032W,  48,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, OCD5,  36, 144N, 1053W,  59,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, OCD5,  48, 150N, 1073W,  68,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, OCD5,  60, 157N, 1091W,  67,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, OCD5,  72, 162N, 1107W,  69,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, OCD5,  84, 170N, 1124W,  70,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, OCD5,  96, 176N, 1140W,  72,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, OCD5, 108, 182N, 1156W,  69,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, OCD5, 120, 188N, 1170W,  67,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082506, 03, RVCN,   0, 129N,  986W,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
