Basin,Storm_Number,Storm_Name,Storm_Start_Date,Storm_End_Date,Storm_Year,adeck_path,adeck_path_parquet
al,95,Invest,12/09/2019 00:00,15/10/2019 06:00,2019.0,./forecast_data/aal952019.dat,./forecast_data_parquet/aal952019.parquet
al,95,Invest,21/06/2020 12:00,24/10/2020 18:00,2020.0,./forecast_data/aal952020.dat,./forecast_data_parquet/aal952020.parquet
al,95,Invest,24/06/2021 12:00,02/11/2021 06:00,2021.0,./forecast_data/aal952021.dat,./forecast_data_parquet/aal952021.parquet
al,95,Invest,28/06/2022 06:00,31/10/2022 00:00,2022.0,./forecast_data/aal952022.dat,./forecast_data_parquet/aal952022.parquet
al,95,Invest,21/07/2023 00:00,24/10/2023 00:00,2023.0,./forecast_data/aal952023.dat,./forecast_data_parquet/aal952023.parquet
al,95,Invest,2024-06-27 00:00:00,2024-10-19 00:00:00,2024.0,./forecast_data/aal952024.dat,./forecast_data_parquet/aal952024.parquet
al,96,Invest,28/11/2005 12:00,29/11/2005 12:00,2005.0,./forecast_data/aal962005.dat,./forecast_data_parquet/aal962005.parquet
al,96,Invest,21/08/2006 12:00,27/09/2006 12:00,2006.0,./forecast_data/aal962006.dat,./forecast_data_parquet/aal962006.parquet
al,96,Invest,11/10/2007 12:00,11/10/2007 18:00,2007.0,./forecast_data/aal962007.dat,./forecast_data_parquet/aal962007.parquet
al,96,Invest,23/11/2008 18:00,25/11/2008 12:00,2008.0,./forecast_data/aal962008.dat,./forecast_data_parquet/aal962008.parquet
al,96,Invest,06/09/2009 12:00,03/11/2009 12:00,2009.0,./forecast_data/aal962009.dat,./forecast_data_parquet/aal962009.parquet
al,96,Invest,23/08/2010 12:00,28/09/2010 12:00,2010.0,./forecast_data/aal962010.dat,./forecast_data_parquet/aal962010.parquet
al,96,Invest,06/09/2011 18:00,23/10/2011 18:00,2011.0,./forecast_data/aal962011.dat,./forecast_data_parquet/aal962011.parquet
al,96,Invest,30/09/2012 18:00,03/10/2012 18:00,2012.0,./forecast_data/aal962012.dat,./forecast_data_parquet/aal962012.parquet
al,96,Invest,28/09/2013 00:00,29/09/2013 00:00,2013.0,./forecast_data/aal962013.dat,./forecast_data_parquet/aal962013.parquet
al,96,Disturbance,20/08/2014 00:00,26/09/2014 06:00,2014.0,./forecast_data/aal962014.dat,./forecast_data_parquet/aal962014.parquet
al,96,Invest,16/08/2015 12:00,19/09/2015 18:00,2015.0,./forecast_data/aal962015.dat,./forecast_data_parquet/aal962015.parquet
al,96,Invest,27/07/2016 18:00,19/09/2016 18:00,2016.0,./forecast_data/aal962016.dat,./forecast_data_parquet/aal962016.parquet
al,96,Invest,18/07/2017 06:00,15/11/2017 06:00,2017.0,./forecast_data/aal962017.dat,./forecast_data_parquet/aal962017.parquet
al,96,Invest,11/11/2018 06:00,18/11/2018 00:00,2018.0,./forecast_data/aal962018.dat,./forecast_data_parquet/aal962018.parquet
al,96,Invest,01/08/2019 00:00,17/10/2019 18:00,2019.0,./forecast_data/aal962019.dat,./forecast_data_parquet/aal962019.parquet
al,96,Invest,30/10/2020 00:00,31/10/2020 18:00,2020.0,./forecast_data/aal962020.dat,./forecast_data_parquet/aal962020.parquet
al,96,Invest,27/06/2021 12:00,12/11/2021 00:00,2021.0,./forecast_data/aal962021.dat,./forecast_data_parquet/aal962021.parquet
al,96,Invest,01/07/2022 18:00,01/11/2022 18:00,2022.0,./forecast_data/aal962022.dat,./forecast_data_parquet/aal962022.parquet
al,96,Invest,28/07/2023 18:00,31/10/2023 06:00,2023.0,./forecast_data/aal962023.dat,./forecast_data_parquet/aal962023.parquet
al,96,Invest,2024-06-30 06:00:00,2024-11-02 12:00:00,2024.0,./forecast_data/aal962024.dat,./forecast_data_parquet/aal962024.parquet
al,97,Invest,22/08/2005 00:00,11/10/2005 00:00,2005.0,./forecast_data/aal972005.dat,./forecast_data_parquet/aal972005.parquet
al,97,Invest,24/08/2006 18:00,29/09/2006 12:00,2006.0,./forecast_data/aal972006.dat,./forecast_data_parquet/aal972006.parquet
al,97,Invest,23/09/2007 00:00,12/10/2007 06:00,2007.0,./forecast_data/aal972007.dat,./forecast_data_parquet/aal972007.parquet
al,97,Invest,10/10/2008 00:00,28/11/2008 18:00,2008.0,./forecast_data/aal972008.dat,./forecast_data_parquet/aal972008.parquet
al,97,Invest,17/07/2009 12:00,04/11/2009 12:00,2009.0,./forecast_data/aal972009.dat,./forecast_data_parquet/aal972009.parquet
al,97,Invest,30/09/2010 06:00,06/10/2010 06:00,2010.0,./forecast_data/aal972010.dat,./forecast_data_parquet/aal972010.parquet
al,97,Invest,18/08/2011 12:00,25/10/2011 12:00,2011.0,./forecast_data/aal972011.dat,./forecast_data_parquet/aal972011.parquet
al,97,Invest,06/10/2012 12:00,11/10/2012 12:00,2012.0,./forecast_data/aal972012.dat,./forecast_data_parquet/aal972012.parquet
al,97,Invest,29/09/2013 06:00,03/10/2013 06:00,2013.0,./forecast_data/aal972013.dat,./forecast_data_parquet/aal972013.parquet
al,97,Disturbance,29/09/2014 12:00,06/11/2014 12:00,2014.0,./forecast_data/aal972014.dat,./forecast_data_parquet/aal972014.parquet
al,97,Invest,23/08/2015 06:00,23/09/2015 06:00,2015.0,./forecast_data/aal972015.dat,./forecast_data_parquet/aal972015.parquet
al,97,Matthew,28/07/2016 18:00,28/09/2016 18:00,2016.0,./forecast_data/aal972016.dat,./forecast_data_parquet/aal972016.parquet
al,97,Invest,28/07/2017 00:00,15/09/2017 00:00,2017.0,./forecast_data/aal972017.dat,./forecast_data_parquet/aal972017.parquet
al,97,Invest,19/09/2018 18:00,22/09/2018 00:00,2018.0,./forecast_data/aal972018.dat,./forecast_data_parquet/aal972018.parquet
al,97,Invest,20/08/2019 12:00,25/10/2019 12:00,2019.0,./forecast_data/aal972019.dat,./forecast_data_parquet/aal972019.parquet
al,97,Invest,04/07/2020 06:00,10/11/2020 00:00,2020.0,./forecast_data/aal972020.dat,./forecast_data_parquet/aal972020.parquet
al,97,Invest,29/06/2021 12:00,19/09/2021 12:00,2021.0,./forecast_data/aal972021.dat,./forecast_data_parquet/aal972021.parquet
al,97,Invest,08/08/2022 12:00,09/11/2022 18:00,2022.0,./forecast_data/aal972022.dat,./forecast_data_parquet/aal972022.parquet
al,97,Invest,30/07/2023 12:00,05/11/2023 00:00,2023.0,./forecast_data/aal972023.dat,./forecast_data_parquet/aal972023.parquet
al,97,Invest,2024-08-01 12:00:00,2024-11-04 00:00:00,2024.0,./forecast_data/aal972024.dat,./forecast_data_parquet/aal972024.parquet
al,98,Invest,23/09/2005 12:00,15/10/2005 18:00,2005.0,./forecast_data/aal982005.dat,./forecast_data_parquet/aal982005.parquet
al,98,Invest,26/07/2006 00:00,02/09/2006 18:00,2006.0,./forecast_data/aal982006.dat,./forecast_data_parquet/aal982006.parquet
al,98,Invest,26/09/2007 12:00,15/10/2007 12:00,2007.0,./forecast_data/aal982007.dat,./forecast_data_parquet/aal982007.parquet
al,98,Invest,30/07/2008 12:00,13/10/2008 12:00,2008.0,./forecast_data/aal982008.dat,./forecast_data_parquet/aal982008.parquet
al,98,Invest,18/09/2009 00:00,11/11/2009 18:00,2009.0,./forecast_data/aal982009.dat,./forecast_data_parquet/aal982009.parquet
al,98,Invest,08/10/2010 18:00,11/10/2010 18:00,2010.0,./forecast_data/aal982010.dat,./forecast_data_parquet/aal982010.parquet
al,98,Invest,18/08/2011 18:00,08/11/2011 06:00,2011.0,./forecast_data/aal982011.dat,./forecast_data_parquet/aal982011.parquet
al,98,Invest,08/10/2012 12:00,12/10/2012 18:00,2012.0,./forecast_data/aal982012.dat,./forecast_data_parquet/aal982012.parquet
al,98,Melissa,17/11/2013 06:00,18/11/2013 18:00,2013.0,./forecast_data/aal982013.dat,./forecast_data_parquet/aal982013.parquet
al,98,Disturbance,27/08/2014 12:00,28/08/2014 18:00,2014.0,./forecast_data/aal982014.dat,./forecast_data_parquet/aal982014.parquet
al,98,Invest,23/08/2015 06:00,28/09/2015 00:00,2015.0,./forecast_data/aal982015.dat,./forecast_data_parquet/aal982015.parquet
al,98,Invest,15/08/2016 18:00,04/10/2016 12:00,2016.0,./forecast_data/aal982016.dat,./forecast_data_parquet/aal982016.parquet
al,98,Invest,30/07/2017 18:00,22/09/2017 12:00,2017.0,./forecast_data/aal982017.dat,./forecast_data_parquet/aal982017.parquet
al,98,Invest,20/09/2018 18:00,26/09/2018 12:00,2018.0,./forecast_data/aal982018.dat,./forecast_data_parquet/aal982018.parquet
al,98,Invest,22/08/2019 18:00,25/10/2019 18:00,2019.0,./forecast_data/aal982019.dat,./forecast_data_parquet/aal982019.parquet
al,98,Invest,05/07/2020 18:00,13/11/2020 12:00,2020.0,./forecast_data/aal982020.dat,./forecast_data_parquet/aal982020.parquet
al,98,Invest,10/07/2021 18:00,23/09/2021 00:00,2021.0,./forecast_data/aal982021.dat,./forecast_data_parquet/aal982021.parquet
al,98,Invest,12/08/2022 18:00,07/11/2022 12:00,2022.0,./forecast_data/aal982022.dat,./forecast_data_parquet/aal982022.parquet
al,98,Invest,17/08/2023 00:00,17/11/2023 00:00,2023.0,./forecast_data/aal982023.dat,./forecast_data_parquet/aal982023.parquet
al,98,Invest,2024-08-10 00:00:00,2024-11-10 18:00:00,2024.0,./forecast_data/aal982024.dat,./forecast_data_parquet/aal982024.parquet
al,99,Invest,26/09/2005 12:00,22/10/2005 12:00,2005.0,./forecast_data/aal992005.dat,./forecast_data_parquet/aal992005.parquet
al,99,Invest,03/09/2006 12:00,07/10/2006 12:00,2006.0,./forecast_data/aal992006.dat,./forecast_data_parquet/aal992006.parquet
al,99,Invest,28/09/2007 00:00,17/10/2007 00:00,2007.0,./forecast_data/aal992007.dat,./forecast_data_parquet/aal992007.parquet
al,99,Invest,01/09/2008 00:00,14/10/2008 06:00,2008.0,./forecast_data/aal992008.dat,./forecast_data_parquet/aal992008.parquet
al,99,Invest,09/08/2009 12:00,25/09/2009 12:00,2009.0,./forecast_data/aal992009.dat,./forecast_data_parquet/aal992009.parquet
al,99,Invest,17/10/2010 00:00,21/10/2010 00:00,2010.0,./forecast_data/aal992010.dat,./forecast_data_parquet/aal992010.parquet
al,99,Invest,19/08/2011 18:00,22/11/2011 12:00,2011.0,./forecast_data/aal992011.dat,./forecast_data_parquet/aal992011.parquet
al,99,Invest,20/10/2012 12:00,22/10/2012 18:00,2012.0,./forecast_data/aal992012.dat,./forecast_data_parquet/aal992012.parquet
al,99,Invest,17/10/2013 06:00,17/10/2013 06:00,2013.0,./forecast_data/aal992013.dat,./forecast_data_parquet/aal992013.parquet
al,99,Disturbance,31/08/2014 12:00,10/10/2014 18:00,2014.0,./forecast_data/aal992014.dat,./forecast_data_parquet/aal992014.parquet
al,99,Invest,29/08/2015 06:00,29/09/2015 12:00,2015.0,./forecast_data/aal992015.dat,./forecast_data_parquet/aal992015.parquet
al,99,Invest,18/08/2016 18:00,22/10/2016 06:00,2016.0,./forecast_data/aal992016.dat,./forecast_data_parquet/aal992016.parquet
al,99,Invest,03/08/2017 12:00,01/10/2017 00:00,2017.0,./forecast_data/aal992017.dat,./forecast_data_parquet/aal992017.parquet
al,99,Invest,21/09/2018 00:00,22/09/2018 12:00,2018.0,./forecast_data/aal992018.dat,./forecast_data_parquet/aal992018.parquet
al,99,Invest,23/08/2019 12:00,30/10/2019 18:00,2019.0,./forecast_data/aal992019.dat,./forecast_data_parquet/aal992019.parquet
al,99,Invest,20/07/2020 12:00,28/11/2020 18:00,2020.0,./forecast_data/aal992020.dat,./forecast_data_parquet/aal992020.parquet
al,99,Invest,15/07/2021 06:00,25/09/2021 00:00,2021.0,./forecast_data/aal992021.dat,./forecast_data_parquet/aal992021.parquet
al,99,Invest,18/08/2022 18:00,09/12/2022 00:00,2022.0,./forecast_data/aal992022.dat,./forecast_data_parquet/aal992022.parquet
al,99,Invest,17/08/2023 00:00,22/11/2023 00:00,2023.0,./forecast_data/aal992023.dat,./forecast_data_parquet/aal992023.parquet
al,99,Invest,2024-09-05 12:00:00,2024-11-14 00:00:00,2024.0,./forecast_data/aal992024.dat,./forecast_data_parquet/aal992024.parquet
cp,1,Noname,03/08/2005 12:00,05/08/2005 00:00,2005.0,./forecast_data/acp012005.dat,./forecast_data_parquet/acp012005.parquet
cp,1,Ioke,17/08/2006 00:00,27/08/2006 00:00,2006.0,./forecast_data/acp012006.dat,./forecast_data_parquet/acp012006.parquet
cp,1,Kika,05/08/2008 12:00,14/08/2008 00:00,2008.0,./forecast_data/acp012008.dat,./forecast_data_parquet/acp012008.parquet
cp,1,Maka,09/08/2009 00:00,16/08/2009 18:00,2009.0,./forecast_data/acp012009.dat,./forecast_data_parquet/acp012009.parquet
cp,1,Omeka,18/12/2010 06:00,21/12/2010 06:00,2010.0,./forecast_data/acp012010.dat,./forecast_data_parquet/acp012010.parquet
cp,1,Pewa,15/08/2013 12:00,18/08/2013 00:00,2013.0,./forecast_data/acp012013.dat,./forecast_data_parquet/acp012013.parquet
cp,1,Wali,08/05/2014 12:00,19/07/2014 00:00,2014.0,./forecast_data/acp012014.dat,./forecast_data_parquet/acp012014.parquet
cp,1,Halola,07/07/2015 12:00,27/07/2015 06:00,2015.0,./forecast_data/acp012015.dat,./forecast_data_parquet/acp012015.parquet
cp,1,Pali,06/01/2016 00:00,15/01/2016 12:00,2016.0,./forecast_data/acp012016.dat,./forecast_data_parquet/acp012016.parquet
cp,1,Walaka,27/09/2018 12:00,06/10/2018 12:00,2018.0,./forecast_data/acp012018.dat,./forecast_data_parquet/acp012018.parquet
cp,1,Ema,12/10/2019 06:00,16/10/2019 12:00,2019.0,./forecast_data/acp012019.dat,./forecast_data_parquet/acp012019.parquet
cp,1,Hone,2024-08-17 00:00:00,2024-09-02 00:00:00,2024.0,./forecast_data/acp012024.dat,./forecast_data_parquet/acp012024.parquet
cp,2,Invest,14/09/2006 18:00,24/09/2006 00:00,2006.0,./forecast_data/acp022006.dat,./forecast_data_parquet/acp022006.parquet
cp,2,Invest,11/08/2009 00:00,29/08/2009 18:00,2009.0,./forecast_data/acp022009.dat,./forecast_data_parquet/acp022009.parquet
cp,2,Unala,12/08/2013 18:00,19/08/2013 06:00,2013.0,./forecast_data/acp022013.dat,./forecast_data_parquet/acp022013.parquet
cp,2,Disturbance,13/10/2014 18:00,26/10/2014 18:00,2014.0,./forecast_data/acp022014.dat,./forecast_data_parquet/acp022014.parquet
cp,2,Iune,09/07/2015 06:00,18/07/2015 00:00,2015.0,./forecast_data/acp022015.dat,./forecast_data_parquet/acp022015.parquet
cp,3,Invest,26/09/2006 00:00,27/09/2006 06:00,2006.0,./forecast_data/acp032006.dat,./forecast_data_parquet/acp032006.parquet
cp,3,Neki,27/08/2009 18:00,27/10/2009 00:00,2009.0,./forecast_data/acp032009.dat,./forecast_data_parquet/acp032009.parquet
cp,3,Invest,19/08/2013 00:00,20/08/2013 12:00,2013.0,./forecast_data/acp032013.dat,./forecast_data_parquet/acp032013.parquet
cp,3,Kilo,18/08/2015 00:00,11/09/2015 06:00,2015.0,./forecast_data/acp032015.dat,./forecast_data_parquet/acp032015.parquet
cp,4,Invest,08/10/2006 12:00,16/10/2006 12:00,2006.0,./forecast_data/acp042006.dat,./forecast_data_parquet/acp042006.parquet
cp,4,Loke,20/08/2015 00:00,27/08/2015 06:00,2015.0,./forecast_data/acp042015.dat,./forecast_data_parquet/acp042015.parquet
cp,5,Malia,16/09/2015 00:00,23/09/2015 06:00,2015.0,./forecast_data/acp052015.dat,./forecast_data_parquet/acp052015.parquet
cp,6,Niala,21/09/2015 00:00,29/09/2015 18:00,2015.0,./forecast_data/acp062015.dat,./forecast_data_parquet/acp062015.parquet
cp,7,Oho,02/10/2015 00:00,09/10/2015 00:00,2015.0,./forecast_data/acp072015.dat,./forecast_data_parquet/acp072015.parquet
cp,8,Disturbance,19/08/2013 00:00,19/08/2013 06:00,2013.0,./forecast_data/acp082013.dat,./forecast_data_parquet/acp082013.parquet
cp,8,Invest,02/10/2015 00:00,10/10/2015 00:00,2015.0,./forecast_data/acp082015.dat,./forecast_data_parquet/acp082015.parquet
cp,9,Invest,28/12/2015 00:00,31/12/2015 18:00,2015.0,./forecast_data/acp092015.dat,./forecast_data_parquet/acp092015.parquet
cp,9,Disturbance,01/01/2016 00:00,02/01/2016 00:00,2016.0,./forecast_data/acp092016.dat,./forecast_data_parquet/acp092016.parquet
cp,11,Disturbance,31/12/2015 00:00,31/12/2015 06:00,2015.0,./forecast_data/acp112015.dat,./forecast_data_parquet/acp112015.parquet
cp,77,Testtwo,25/07/2013 12:00,25/07/2013 12:00,2013.0,./forecast_data/acp772013.dat,./forecast_data_parquet/acp772013.parquet
cp,80,Tim,25/05/2005 06:00,29/06/2005 12:00,2005.0,./forecast_data/acp802005.dat,./forecast_data_parquet/acp802005.parquet
cp,80,Ioke,17/08/2006 00:00,21/08/2006 12:00,2006.0,./forecast_data/acp802006.dat,./forecast_data_parquet/acp802006.parquet
cp,80,Samtest,05/06/2007 06:00,07/07/2007 18:00,2007.0,./forecast_data/acp802007.dat,./forecast_data_parquet/acp802007.parquet
cp,80,Rtb,01/07/2008 12:00,02/07/2008 00:00,2008.0,./forecast_data/acp802008.dat,./forecast_data_parquet/acp802008.parquet
cp,80,Invest,04/06/2010 12:00,05/06/2010 06:00,2010.0,./forecast_data/acp802010.dat,./forecast_data_parquet/acp802010.parquet
cp,80,Invest,07/06/2013 00:00,07/06/2013 00:00,2013.0,./forecast_data/acp802013.dat,./forecast_data_parquet/acp802013.parquet
cp,80,Disturbance,03/01/2016 18:00,20/01/2016 18:00,2016.0,./forecast_data/acp802016.dat,./forecast_data_parquet/acp802016.parquet
cp,80,Disturbance,04/05/2018 18:00,21/05/2018 18:00,2018.0,./forecast_data/acp802018.dat,./forecast_data_parquet/acp802018.parquet
cp,81,Matsuda,29/07/2005 06:00,29/07/2005 06:00,2005.0,./forecast_data/acp812005.dat,./forecast_data_parquet/acp812005.parquet
cp,81,Jeffrey,04/07/2006 06:00,04/07/2006 06:00,2006.0,./forecast_data/acp812006.dat,./forecast_data_parquet/acp812006.parquet
cp,81,Invest,08/06/2007 00:00,08/06/2007 00:00,2007.0,./forecast_data/acp812007.dat,./forecast_data_parquet/acp812007.parquet
cp,81,Testoneb,24/09/2008 18:00,24/09/2008 18:00,2008.0,./forecast_data/acp812008.dat,./forecast_data_parquet/acp812008.parquet
cp,81,Invest,04/06/2010 12:00,04/06/2010 18:00,2010.0,./forecast_data/acp812010.dat,./forecast_data_parquet/acp812010.parquet
cp,81,Commstest,13/09/2012 18:00,13/09/2012 18:00,2012.0,./forecast_data/acp812012.dat,./forecast_data_parquet/acp812012.parquet
cp,81,Disturbance,,,,./forecast_data/acp812013.dat,./forecast_data_parquet/acp812013.parquet
cp,81,Disturbance,17/05/2017 12:00,25/11/2017 00:00,2017.0,./forecast_data/acp812017.dat,./forecast_data_parquet/acp812017.parquet
cp,82,Farrell,03/07/2005 00:00,03/07/2005 00:00,2005.0,./forecast_data/acp822005.dat,./forecast_data_parquet/acp822005.parquet
cp,82,Kevtest,14/07/2006 18:00,14/07/2006 18:00,2006.0,./forecast_data/acp822006.dat,./forecast_data_parquet/acp822006.parquet
cp,82,Iantest,21/06/2007 06:00,21/06/2007 06:00,2007.0,./forecast_data/acp822007.dat,./forecast_data_parquet/acp822007.parquet
cp,82,Dwroe,31/07/2008 12:00,01/08/2008 00:00,2008.0,./forecast_data/acp822008.dat,./forecast_data_parquet/acp822008.parquet
cp,82,Noname,16/06/2009 12:00,21/08/2009 18:00,2009.0,./forecast_data/acp822009.dat,./forecast_data_parquet/acp822009.parquet
cp,82,Invest,08/06/2010 12:00,08/06/2010 18:00,2010.0,./forecast_data/acp822010.dat,./forecast_data_parquet/acp822010.parquet
cp,82,Testgf,23/07/2013 18:00,23/07/2013 18:00,2013.0,./forecast_data/acp822013.dat,./forecast_data_parquet/acp822013.parquet
cp,82,Disturbance,10/01/2018 00:00,17/08/2018 18:00,2018.0,./forecast_data/acp822018.dat,./forecast_data_parquet/acp822018.parquet
cp,83,Powell,05/07/2005 18:00,05/07/2005 18:00,2005.0,./forecast_data/acp832005.dat,./forecast_data_parquet/acp832005.parquet
cp,83,Noname,21/06/2006 18:00,21/06/2006 18:00,2006.0,./forecast_data/acp832006.dat,./forecast_data_parquet/acp832006.parquet
cp,83,Sammy,01/07/2007 00:00,02/07/2007 06:00,2007.0,./forecast_data/acp832007.dat,./forecast_data_parquet/acp832007.parquet
cp,83,Tbtest,29/05/2008 12:00,28/06/2008 00:00,2008.0,./forecast_data/acp832008.dat,./forecast_data_parquet/acp832008.parquet
cp,83,Neki,27/08/2009 18:00,21/10/2009 12:00,2009.0,./forecast_data/acp832009.dat,./forecast_data_parquet/acp832009.parquet
cp,83,Disturbance,11/01/2016 18:00,11/01/2016 18:00,2016.0,./forecast_data/acp832016.dat,./forecast_data_parquet/acp832016.parquet
cp,83,Disturbance,22/06/2018 18:00,19/07/2018 18:00,2018.0,./forecast_data/acp832018.dat,./forecast_data_parquet/acp832018.parquet
cp,84,Proton,10/07/2005 18:00,27/07/2005 18:00,2005.0,./forecast_data/acp842005.dat,./forecast_data_parquet/acp842005.parquet
cp,84,Westest,29/06/2006 00:00,29/06/2006 00:00,2006.0,./forecast_data/acp842006.dat,./forecast_data_parquet/acp842006.parquet
cp,84,Test,20/08/2008 12:00,20/08/2008 12:00,2008.0,./forecast_data/acp842008.dat,./forecast_data_parquet/acp842008.parquet
cp,84,Neki,27/08/2009 18:00,21/10/2009 12:00,2009.0,./forecast_data/acp842009.dat,./forecast_data_parquet/acp842009.parquet
cp,84,Invest,28/06/2010 12:00,28/06/2010 18:00,2010.0,./forecast_data/acp842010.dat,./forecast_data_parquet/acp842010.parquet
cp,84,Chuck,02/06/2012 12:00,05/06/2012 12:00,2012.0,./forecast_data/acp842012.dat,./forecast_data_parquet/acp842012.parquet
cp,84,Disturbance,,,,./forecast_data/acp842013.dat,./forecast_data_parquet/acp842013.parquet
cp,84,Disturbance,09/06/2017 12:00,09/06/2017 12:00,2017.0,./forecast_data/acp842017.dat,./forecast_data_parquet/acp842017.parquet
cp,85,Test,19/07/2005 18:00,19/07/2005 18:00,2005.0,./forecast_data/acp852005.dat,./forecast_data_parquet/acp852005.parquet
cp,85,Ian,21/11/2006 18:00,21/11/2006 18:00,2006.0,./forecast_data/acp852006.dat,./forecast_data_parquet/acp852006.parquet
